episode_id,step,scenario,baseline_approval_rate,approval_drop,approval_slope,timeout_rate,timeout_slope,error_rate,p95_latency_ms,latency_slope,attempts,will_fail
1,1,normal,0.9552899395069745,0.0021354898699779135,0.0,0.020163037347613207,0.0,0.027018795586934347,436.11156037879454,0.0,107,0
1,2,normal,0.9552899395069745,0.022040442570969043,-0.005127132026620018,0.006931154636827544,-0.007256925602910982,0.030468057492178593,571.4970501265442,132.71721680477455,80,0
1,3,normal,0.9552899395069745,0.0,0.013716181361290658,0.010718612079146253,-0.004722212634233477,0.020392046116756542,380.8526741986844,-27.629443090055076,84,0
1,4,normal,0.9552899395069745,0.0,0.016815670424976226,0.0014750514225446848,-0.0027280516071414296,0.013471594150564918,340.47641092968905,-115.51031959842757,50,0
1,5,normal,0.9552899395069745,0.023875068919312126,-0.024585970885957764,0.0181214801715482,0.0037014340462009744,0.009117083836530314,386.87655676347094,3.0119412823932805,240,0
1,6,normal,0.9552899395069745,0.004029458703848965,-0.0078101784914161865,0.019816402560962638,0.009170675569208976,0.01572451175440321,318.77220875504446,-10.852101087322296,232,0
1,7,normal,0.9552899395069745,0.015358380310058761,0.004258344304626682,0.015577361338399456,-0.001272059416574373,0.0,363.20350399933363,-11.836526382068655,126,0
1,8,normal,0.9552899395069745,0.002927986569808305,0.0005507360670203298,0.009377112935916358,-0.00521964481252314,0.008664383896205361,337.4496652209645,9.338728232960023,73,0
1,9,normal,0.9552899395069745,0.02317360646293254,-0.003907613076436889,0.009102143603155746,-0.003237608867621855,0.03232791345307924,677.8231804876841,157.30983824417524,93,0
1,10,normal,0.9552899395069745,0.004415001226957926,-0.0007435073285748106,0.024095128839286814,0.007359007951685228,0.018306438914532285,382.51308884533853,22.531711812187012,91,0
1,11,normal,0.9552899395069745,0.0,0.013676332238102551,0.013433810480240735,0.0021658334385424947,0.018674163395317488,507.511558859832,-85.15581081392605,202,0
1,12,normal,0.9552899395069745,0.0,0.005055948968538726,0.017098135443484947,-0.0034984966979009335,0.03489046125917204,557.9690764788193,87.72799381674037,215,0
1,13,normal,0.9552899395069745,0.020023406495701557,-0.01210123225448706,0.027405571855503782,0.006985880687631524,0.016586270421337482,459.58004156129243,-23.965758649269787,93,0
1,14,normal,0.9552899395069745,0.0,-0.0004749935158510632,0.018296162617642813,0.000599013587078933,0.011037066311830549,407.053191130111,-75.45794267435414,204,0
1,15,normal,0.9552899395069745,0.0042633047611743136,0.007880050867263622,0.01928852760177244,-0.004058522126865671,0.016918718066737094,382.8948229371314,-38.342609312080526,136,0
1,16,normal,0.9552899395069745,0.005913454016212127,-0.005330181847314763,0.017385833464162087,-0.000455164576740363,0.003429793062826607,386.26607974401855,-10.39355569304621,104,0
1,17,normal,0.9552899395069745,0.0,0.006083432490953333,0.0318279044401352,0.006269688419181381,0.018348709757249088,490.88607116778275,53.99562411532568,28,0
2,0,recovery,0.9460719068325893,0.0,0.0,0.007783171468322069,0.0,0.007658819459065704,247.36048758708412,0.0,186,0
2,1,recovery,0.9460719068325893,0.018246912595927145,0.0,0.02062175025655808,0.0,0.0,292.4385099549253,0.0,129,0
2,2,recovery,0.9460719068325893,0.0,-0.0038376716589754167,0.020935762099408617,0.006576295315543274,0.012467254041774643,498.3000062692262,125.46975934107103,127,0
2,3,recovery,0.9460719068325893,0.0,0.022406997730445133,0.02330634641515326,0.0013422980792975898,0.016794191046481752,301.456205383656,4.508847714365373,165,0
2,4,recovery,0.9460719068325893,0.015540214765308868,-0.010509407943926796,0.019179264071625172,-0.0008782490138917222,0.006803125863524124,387.3465827124321,-55.47671177839703,82,0
2,5,recovery,0.9460719068325893,0.013384588118626195,-0.019975835491794658,0.013781493375225433,-0.004762426519963914,0.010351413106359647,428.83580206429633,63.68979834032015,117,0
2,6,recovery,0.9460719068325893,0.0,0.008427539809187479,0.026587280579277724,0.003704008253826276,0.004651077313426233,886.1138563758726,249.38363683172025,47,0
2,7,recovery,0.9460719068325893,0.11763616358484374,-0.052125787733108775,0.06942691214248811,0.02782270938363134,0.015916408837598997,1290.3326899484482,430.74844394207594,30,0
2,8,recovery,0.9460719068325893,0.07663163403406203,-0.03897324944356406,0.12726758558797713,0.0503401525043497,0.03252285019059562,918.1523247491033,16.019234186615336,222,0
2,9,recovery,0.9460719068325893,0.16198529016826502,-0.022174563291710636,0.056273227546167204,-0.006576842298160454,0.03707661935509195,789.7255132405646,-250.3035883539418,208,0
2,10,recovery,0.9460719068325893,0.14074694353001327,-0.03205765474797562,0.10272564474778785,-0.012270970420094639,0.049799416596523385,1210.0434003533799,145.9455378021383,159,0
2,11,recovery,0.9460719068325893,0.03681356027632565,0.06258586494596968,0.03601490973338251,-0.010129158906392346,0.053018246481580406,584.551896585176,-102.58680832769431,23,0
2,12,recovery,0.9460719068325893,0.0,0.07760573693941403,0.034125652162875865,-0.03429999629245599,0.0,388.19560706401023,-410.9238966446848,82,0
2,13,recovery,0.9460719068325893,0.0,0.026761453062279172,0.015519487811078148,-0.010247710961152182,0.0029893488043121665,256.5634179045455,-163.99423934031526,122,0
2,14,recovery,0.9460719068325893,0.0,0.004653689725346133,0.01761720430663296,-0.008254223928121453,0.0,448.891152412096,30.347772674042886,53,0
2,15,recovery,0.9460719068325893,0.0,-0.005215689877699714,0.03596759399455839,0.010224053091740123,0.02909815647858524,359.08543708256764,51.26100958901108,112,0
2,16,recovery,0.9460719068325893,0.0,-0.009060780996635542,0.013692543065952748,-0.0019623306203401056,0.0,166.27262568140128,-141.30926336534736,165,0
2,17,recovery,0.9460719068325893,0.0,0.006814957282749057,0.012662764582814977,-0.011652414705871708,0.011805435712557282,316.2040936490883,-21.440671716739672,98,0
3,0,normal,0.9226012480941057,0.0,0.0,0.02246469787780733,0.0,0.0302168671529508,428.92625147532334,0.0,146,0
3,1,normal,0.9226012480941057,0.0,0.0,0.023143163005676388,0.0,0.041637569141336817,477.2507604314524,0.0,35,0
3,2,normal,0.9226012480941057,0.006040932626135587,-0.0038441479166266834,0.001891985154176972,-0.010286356361815178,0.01583409079460566,567.0105344633536,69.04214149401511,190,0
3,3,normal,0.9226012480941057,0.009782919142787394,-0.010403832766344268,0.03718180121314817,0.007019319103735893,0.035133541811514186,393.90142803564765,-41.67466619790238,96,0
3,4,normal,0.9226012480941057,0.0,0.01013772140827851,0.020575642925057373,0.0093418288854402,0.03746795927795768,382.3094283793334,-92.35055304201009,22,0
3,5,normal,0.9226012480941057,0.0,0.01691351859827578,0.016287729221608472,-0.01044703599576985,0.044822913017543285,404.43471970980517,5.266645837078755,231,0
3,6,normal,0.9226012480941057,0.01694019772664923,-0.015587353958535333,0.01422996745094212,-0.0031728377370576263,0.0353080386033091,303.3446172838554,-39.48240554773898,54,0
3,7,normal,0.9226012480941057,0.01415818395187507,-0.019101151002819616,0.004326735905296138,-0.005980496658156167,0.022522404433238188,466.5528648799066,31.05907258505073,186,0
3,8,normal,0.9226012480941057,0.0,0.014831745631416093,0.023119808878252827,0.004444920713655353,0.034635078473438725,494.3509436277154,95.50316317193,104,0
3,9,normal,0.9226012480941057,0.013563496446432843,0.00029734375272111313,0.00956037975054626,0.0026168219226250606,0.01833998122086696,364.27117558931906,-51.14084464529378,21,0
3,10,normal,0.9226012480941057,0.0,0.0002930672826170766,0.016541294655792817,-0.0032892571112300047,0.024255537650230592,493.62144665478365,-0.364748486465885,97,0
3,11,normal,0.9226012480941057,0.01619450615677953,-0.001315504855173344,0.0193372282578685,0.00488842425366112,0.01623647424429982,564.519682781197,100.124253595939,85,0
3,12,normal,0.9226012480941057,0.00528802056273836,-0.009298724332077735,0.00924141694375408,-0.0036499388560193684,0.0379286639231843,624.0196215474211,65.19908744631874,241,0
3,13,normal,0.9226012480941057,0.02200273762571825,-0.002904115734469359,0.019810770093624492,0.00023677091787799656,0.048997687605008805,295.60461044396766,-134.4575361686147,217,0
3,14,normal,0.9226012480941057,0.0319493170735583,-0.013330648255409971,0.02194176433837544,0.00635017369731068,0.02500931022332121,558.9631833048132,-32.52821912130395,126,0
3,15,normal,0.9226012480941057,0.0,0.015034263088284983,0.00433370257609049,-0.007738533758767001,0.036165043496160225,351.1752091294058,27.78529934271907,190,0
3,16,normal,0.9226012480941057,0.0,0.022399039765120754,0.019751637288582966,-0.0010950635248962379,0.02464493108294874,574.8690301919975,7.952923443592113,190,0
3,17,normal,0.9226012480941057,0.0,0.00020733236517350706,0.013550862337851159,0.004608579880880335,0.02666831587471562,566.9007713624025,107.86278111649833,227,0
4,0,recovery,0.8996940067747834,0.0,0.0,0.015208694095742275,0.0,0.018557746184831074,594.671668677157,0.0,39,0
4,1,recovery,0.8996940067747834,0.031152088899129904,0.0,0.028479064678115146,0.0,0.007661139373254096,576.2342714680709,0.0,147,0
4,2,recovery,0.8996940067747834,0.015642850461566105,-0.012541991608357839,0.02858310797139225,0.006687206937824988,0.0236909672361982,380.78876691623276,-106.9414508804621,24,0
4,3,recovery,0.8996940067747834,0.0014685798543321305,0.014841754522398887,0.01351872132617259,-0.007480171675971278,0.0,453.31603549932413,-61.45911798437339,25,0
4,4,recovery,0.8996940067747834,0.02370294379904836,-0.004030046668741127,0.03385040222481143,0.0026336471267095884,0.015059285093486493,624.3642257435935,121.78772941368035,88,0
4,5,recovery,0.8996940067747834,0.0,0.0063600567383994555,0.037177739122818285,0.011829508898322847,0.00635254968150935,370.7433477370702,-41.28634388112695,93,0
4,6,recovery,0.8996940067747834,0.012818674389467488,0.005442134704790436,0.03218374529350984,-0.0008333284656507935,0.030007647629379866,305.6185856434597,-159.37282005006688,239,0
4,7,recovery,0.8996940067747834,0.0538296277611896,-0.03254058069182819,0.05601131196166263,0.009416786419422174,0.033116575817546276,938.860808036415,284.05873014967244,123,0
4,8,recovery,0.8996940067747834,0.046015185444970186,-0.01659825552775135,0.10551069871779353,0.036663476712141846,0.03011460952569143,1075.5623879232653,384.9719011399028,67,0
4,9,recovery,0.8996940067747834,0.16664159243051013,-0.056405982334660265,0.06364957563921123,0.0038191318387742965,0.060222504498047204,969.9251012941415,15.532146628863245,230,0
4,10,recovery,0.8996940067747834,0.1024402707357498,-0.028212542645389804,0.12414572261680731,0.00931751194950689,0.10554745285675293,1089.624188124001,7.03090010036783,130,0
4,11,recovery,0.8996940067747834,0.05852179257868728,0.054059899925911425,0.04816525215900067,-0.0077421617401052766,0.03505584730324202,1269.63340546323,149.85415208454424,129,0
4,12,recovery,0.8996940067747834,0.039422393361646435,0.03150893868705168,0.053763718355269,-0.03519100213076916,0.0050588743392578316,912.8806019891408,-88.37179306743008,75,0
4,13,recovery,0.8996940067747834,0.01607635118852757,0.021222720695079855,0.027255549387661962,-0.010454851385669355,0.008573131829029633,318.5739087864334,-475.52974833839835,54,0
4,14,recovery,0.8996940067747834,0.0,0.025467834366304343,0.030704304047929152,-0.011529707153669922,0.024062431538319967,467.1134231595418,-222.8835894147995,93,0
4,15,recovery,0.8996940067747834,0.0,0.00879076529095879,0.022714403383503726,-0.002270573002079118,0.0,561.293516039101,121.35980362633379,74,0
4,16,recovery,0.8996940067747834,0.0,-0.003931462193401125,0.018416168090600864,-0.006144067978664144,0.015535691912870598,415.36475386022437,-25.87433464965872,48,0
4,17,recovery,0.8996940067747834,0.0,0.007295330259925681,0.027255502567028456,0.002270549591762365,0.014053651965893027,413.90913433140463,-73.69219085384816,122,0
5,0,normal,0.9263621046660352,0.0,0.0,0.01366070834094101,0.0,0.02623911418301506,558.4439912198169,0.0,156,0
5,1,normal,0.9263621046660352,0.0,0.0,0.004396184345609724,0.0,0.013407923325391768,605.7784770060597,0.0,118,0
5,2,normal,0.9263621046660352,0.011305189507056723,-0.01518560840359523,0.007945636272286618,-0.0028575360343271964,0.021830056312708415,656.4674657450922,49.011737262637666,113,0
5,3,normal,0.9263621046660352,0.020917431229217187,-0.020358532467687318,0.0,-0.002198092172804862,0.007231530581575347,637.1179659289407,15.66974446144053,142,0
5,4,normal,0.9263621046660352,0.0,0.01970553856976054,0.0,-0.003972818136143309,0.02205191699610151,566.7377981864646,-44.86483377931381,200,0
5,5,normal,0.9263621046660352,0.006046906050722667,0.00743526258924726,0.020694495310374865,0.010347247655187432,0.02620574688384671,792.3302631401377,77.60614860559849,151,0
5,6,normal,0.9263621046660352,0.012730761539126334,-0.020418324585795344,0.013205996560065965,0.006602998280032983,0.02223165674315705,590.4205542759316,11.841378044733517,153,0
5,7,normal,0.9263621046660352,0.0,0.00605270116481027,0.008853740777348296,-0.005920377266513285,0.006480312786946309,694.4896109118986,-48.920326114119575,99,0
5,8,normal,0.9263621046660352,0.0,0.013844667488574935,0.0,-0.006602998280032983,0.02178054462627487,581.8593985930704,-4.280577841430613,83,0
5,9,normal,0.9263621046660352,0.0,-0.002462226824436642,0.0,-0.004426870388674148,0.006264067710030151,633.3893343734024,-30.550138269248066,44,0
5,10,normal,0.9263621046660352,0.019999888216515993,-0.017479230827269765,0.0,0.0,0.014916743535126637,660.5005707822241,39.32058609457687,246,0
5,11,normal,0.9263621046660352,0.014994661010328203,-0.008064351820176396,0.0009921824978973834,0.0004960912489486917,0.021766095841453198,637.970371805323,2.2905187159602747,190,0
5,12,normal,0.9263621046660352,0.027641557258670124,-0.0038208345210770656,0.00857154724041912,0.00428577362020956,0.02687551395126313,621.2282466444054,-19.636162068909357,88,0
5,13,normal,0.9263621046660352,0.022986296009464113,-0.003995817499567955,0.0060133702458177035,0.00251059387396016,0.01508753011081278,566.8400444338255,-35.56516368574876,50,0
5,14,normal,0.9263621046660352,0.0,0.026747494438404684,0.009689320854864878,0.0005588868072228794,0.03948426923485745,465.22621221937527,-78.00101721251508,215,0
5,15,normal,0.9263621046660352,0.0029908411550951808,0.009997727427184466,0.020511412639491498,0.007249021196836897,0.02415278414979668,671.7393792841598,52.44966742516715,40,0
5,16,normal,0.9263621046660352,0.0,0.0018998301693603503,0.007930974253132436,-0.0008791733008662213,0.031745450974356486,530.9202649103395,32.84702634548211,130,0
5,17,normal,0.9263621046660352,0.0,0.009472966213659173,0.009380147269809652,-0.005565632684840923,0.03785304469659368,660.5403948631805,-5.599492210489643,207,0
6,0,recovery,0.8752877122126336,0.008712542368308207,0.0,0.03147803918376707,0.0,0.006734535607629221,704.9895992287412,0.0,98,0
6,1,recovery,0.8752877122126336,0.0006409932514216399,0.0,0.002616743466930669,0.0,0.0041954134259844485,601.4690548496578,0.0,134,0
6,2,recovery,0.8752877122126336,0.0,0.00990759898136212,0.0055369788551881405,-0.012970530164289465,0.0,767.6874726956548,31.34893673345681,110,0
6,3,recovery,0.8752877122126336,0.027552874630620727,-0.013455940689599544,0.015370530408252042,0.0063768934706606864,0.01410956506367642,701.9611239629909,50.24603455666653,83,0
6,4,recovery,0.8752877122126336,0.005447155670468051,-0.008274905632442042,0.009672355414746033,0.0020676882797789464,0.015459290233589948,801.4010492701078,16.856788287226493,248,0
6,5,recovery,0.8752877122126336,0.0,0.02067784316136856,0.014504100278938888,-0.0004332150646565768,0.008061376018508126,742.4041251782835,20.221500607646306,79,0
6,6,recovery,0.8752877122126336,0.0,0.005785467627049068,0.01889531062216071,0.004611477603707339,0.003005319510416586,736.3286780361097,-32.536185616999035,48,0
6,7,recovery,0.8752877122126336,0.02979171617733334,-0.021797263934724864,0.005174327007852773,-0.0046648866355430574,0.0,672.9619419886052,-34.72109159483915,230,0
6,8,recovery,0.8752877122126336,0.023264539357375713,-0.014694159470502899,0.030586320373218234,0.005845504875528762,0.002183763859896975,805.2044258754702,34.437873919680214,229,0
6,9,recovery,0.8752877122126336,0.02982553034548807,-1.690708407736663e-05,0.0691620425100427,0.031993857751094965,0.034159221142753514,1120.5388598202906,223.78845891584268,60,0
6,10,recovery,0.8752877122126336,0.08132535537180863,-0.029030408007216457,0.04795235336852702,0.008683016497654392,0.04314497546751998,1737.781656007513,466.2886150660214,235,0
6,11,recovery,0.8752877122126336,0.12764135360269668,-0.048907911628604306,0.10309832417374552,0.016968140831851414,0.0655774671009759,1387.7348035663563,133.59797187303286,180,0
6,12,recovery,0.8752877122126336,0.12650072313523408,-0.022587683881712728,0.07308684508402677,0.012567245857749876,0.10954281494855785,2313.0896439591247,287.65399397580586,75,0
6,13,recovery,0.8752877122126336,0.1320658507959137,-0.0022122485966085126,0.04411898752261684,-0.029489668325564343,0.06098983536202725,1083.875700962838,-151.92955130175915,46,0
6,14,recovery,0.8752877122126336,0.08012370438044869,0.023188509377392696,0.0535476840873227,-0.009769580498352033,0.04838229945158518,952.8098281821369,-680.1399078884939,109,0
6,15,recovery,0.8752877122126336,0.00272245764143475,0.06467169657723948,0.01699543229835241,-0.013561777612132214,0.007372898976192274,678.2019586145268,-202.8368711741556,55,0
6,16,recovery,0.8752877122126336,0.010729600193810973,0.03469705209331886,0.013602721698328421,-0.01997248119449714,0.014703056668548958,684.499098181803,-134.15536500016697,117,0
6,17,recovery,0.8752877122126336,0.0,0.005812238718623075,0.021323984775295915,0.0021642762384717525,0.019173334107530794,769.9752817858334,45.886661585653314,94,0
7,0,gradual_failure,0.9421230786597845,0.020740479142981827,0.0,0.011115144479459745,0.0,0.03222904026075267,473.77538368655297,0.0,204,0
7,1,gradual_failure,0.9421230786597845,0.0,0.0,0.0070401353497463485,0.0,0.028850433666598396,450.09058202958215,0.0,32,0
7,2,gradual_failure,0.9421230786597845,0.016095732335630553,0.002322373403675637,0.010934054660371666,-9.05449095440396e-05,0.024350200526580497,591.0200826199538,58.6223494667004,217,0
7,3,gradual_failure,0.9421230786597845,0.0,6.189312922399992e-06,0.026789002080421363,0.009874433365337507,0.008012620020834742,286.527282216471,-81.78164990655557,135,0
7,4,gradual_failure,0.9421230786597845,0.0,0.01721925940699115,0.021280205281244337,0.0051730753104363356,0.03304930560106258,553.3055807397678,-18.857250940092968,60,0
7,5,gradual_failure,0.9421230786597845,0.0,0.013222415885113026,0.0,-0.013394501040210682,0.017031885586751228,359.8300608422588,36.65138931289388,221,0
7,6,gradual_failure,0.9421230786597845,0.0,0.012945423589507177,0.02745257763799966,0.003086186178377661,0.027091233111500433,433.94390308834016,-59.680838825713835,146,0
7,7,gradual_failure,0.9421230786597845,0.028803705282782643,-0.027658434791097475,0.006942846389540426,0.003471423194770213,0.032694998241375235,499.62526301650644,69.89760108712383,194,0
7,8,gradual_failure,0.9421230786597845,0.00019149617912750383,-0.022212564918246802,0.0020275420633989044,-0.012712517787300377,0.028046750242535046,499.5491360016912,32.80261645667551,35,0
7,9,gradual_failure,0.9421230786597845,0.0,0.021152948950623807,0.028508989937527984,0.010783071773993779,0.050813573296177195,356.14640994192735,-71.73942653728955,235,0
7,10,gradual_failure,0.9421230786597845,0.0,0.0038777884748349978,0.012219468403133718,0.005095963169867407,0.024703091084291005,405.98727766074626,-46.78092917047246,117,0
7,11,gradual_failure,0.9421230786597845,0.03976617934435045,-0.02663418598140771,0.026164046162973617,-0.0011724718872771836,0.05139216268498711,418.2648323710479,31.059211214560264,160,0
7,12,gradual_failure,0.9421230786597845,0.0007998510186784102,-0.004181965894610451,0.02336315215459188,0.0055718418757290805,0.03531855305735568,537.0966935303164,65.55470793478509,216,0
7,13,gradual_failure,0.9421230786597845,0.03622217006314543,0.0017720046406025092,0.05747761022881133,0.015656782032918856,0.039338788339541804,678.9398608041043,130.33751421652823,152,1
7,14,gradual_failure,0.9421230786597845,0.152802591155899,-0.0760013700686103,0.10153605495787797,0.039086451401643046,0.0839467003956592,1416.4498836214743,439.67659504557895,154,1
7,15,gradual_failure,0.9421230786597845,0.11828773588281272,-0.04103278290983364,0.09386702705059735,0.01819470841089301,0.08992518173344685,1497.7706693261282,409.41540426101193,119,1
8,0,sudden_failure,0.8992484734264944,0.0,0.0,0.022384023321499767,0.0,0.002981366678472245,776.9858316852459,0.0,28,0
8,1,sudden_failure,0.8992484734264944,0.0,0.0,0.008863269292207675,0.0,0.0049293208510128046,849.8760071542928,0.0,54,0
8,2,sudden_failure,0.8992484734264944,0.0,-0.012261868993934,0.026238302986610895,0.001927139832555564,0.0,610.0326399105585,-83.4765958873437,134,0
8,3,sudden_failure,0.8992484734264944,0.04583102642681158,-0.025169529915752664,0.024388601625612575,0.00776266616670245,0.012700208658853289,646.9609272948499,-101.45753992972146,49,0
8,4,sudden_failure,0.8992484734264944,0.021240014012410713,-0.01293877079449579,0.025911000531434757,-0.00016365122758806895,0.0,705.916022084377,47.94169108690926,116,0
8,5,sudden_failure,0.8992484734264944,0.026730998624293845,0.00955001390125887,0.028997746625106017,0.002304572499746721,0.0,619.0922854502749,-13.934320922287498,241,0
8,6,sudden_failure,0.8992484734264944,0.02860015615521705,-0.003680071071403168,0.018483963764118788,-0.0037135183836579846,0.012581946989311373,500.5411712812403,-102.68742540156836,140,0
8,7,sudden_failure,0.8992484734264944,0.0,0.030100952580756735,0.023222860346805686,-0.0028874431391501653,0.01174053806384826,913.5272576678213,147.21748610877324,67,0
8,8,sudden_failure,0.8992484734264944,0.018583146351987212,0.005008504901614919,0.037953193495476684,0.009734614865678948,0.008430092663396695,603.6544758919852,51.55665230537244,142,0
8,9,sudden_failure,0.8992484734264944,0.02325388082817037,-0.028362393682694997,0.022295455750093444,-0.0004637022983561209,0.02429120603683399,711.5161498159299,-101.00555392594572,202,0
8,10,sudden_failure,0.8992484734264944,0.0,0.017538376145664725,0.005608765293084199,-0.016172214101196243,0.013781658463637807,635.3883729553414,15.866948531678133,122,0
8,11,sudden_failure,0.8992484734264944,0.0,0.020263255145835823,0.00735639991240775,-0.007469527918842847,0.013452868670176995,705.9971181053858,-2.7595158552720704,109,1
8,12,sudden_failure,0.8992484734264944,0.0,-0.005625720218044694,0.031263329256780825,0.012827281981848314,0.017421997058623268,411.52521437772504,-111.9315792888082,145,1
8,13,sudden_failure,0.8992484734264944,0.0,0.002602505219943929,0.01078189524203134,0.0017127476648117956,0.008525667346415189,587.1360472614925,-59.430535421946615,217,1
9,0,recovery,0.9119549598109694,0.0,0.0,0.010599679232965935,0.0,0.04342443802560471,378.11547721352485,0.0,131,0
9,1,recovery,0.9119549598109694,0.0,0.0,0.013464162263174522,0.0,0.0338863194003327,473.97811487454004,0.0,124,0
9,2,recovery,0.9119549598109694,0.0,0.010608735974707406,0.016642627743488368,0.0030214742552612164,0.05767170519128357,535.4359139552544,78.66021837086475,166,0
9,3,recovery,0.9119549598109694,0.0,-0.004750981723116776,0.016238739249474686,0.001387288493150082,0.026954587898199323,380.85391294525846,-46.56210096464079,106,0
9,4,recovery,0.9119549598109694,0.040687465632081365,-0.04104003465337658,0.014390603550794594,-0.001126012096346887,0.03819053128271022,691.9170534315874,78.24056973816653,164,0
9,5,recovery,0.9119549598109694,0.023534254057611115,-0.020664106210993405,0.04114066799070098,0.012450964370613146,0.06573145417183154,775.3941352629729,197.27011115885722,109,0
9,6,recovery,0.9119549598109694,0.07002113943894017,-0.014666836903429403,0.07422505317191778,0.029917224810561596,0.0990738660735671,1371.6148335160246,339.8488900422186,82,0
9,7,recovery,0.9119549598109694,0.11048168095626287,-0.04347371344932588,0.05762752386017658,0.008243427934737802,0.10090402603608342,1395.9468905535523,310.2763776452897,185,0
9,8,recovery,0.9119549598109694,0.08921547409102559,-0.00959716732604271,0.07613397096289326,0.0009544588954877378,0.0790935090691276,996.3201295823874,-187.64735196681863,75,0
9,9,recovery,0.9119549598109694,0.05756831449138422,0.026456683232439326,0.060150860231637245,0.001261668185730331,0.0800559900288965,1023.4752218735665,-186.2358343399929,211,0
9,10,recovery,0.9119549598109694,0.007640328776074123,0.040787572657475735,0.024547719545708894,-0.025793125708592185,0.05180371961420323,487.9422078092479,-254.18896088656973,228,0
9,11,recovery,0.9119549598109694,0.0,0.03761747498946516,0.006598062461782664,-0.02677639888492729,0.059906075110887684,416.9286681285298,-303.27327687251835,47,0
9,12,recovery,0.9119549598109694,0.0,0.011379467834232215,0.017812330343224953,-0.0033676946012419703,0.03876893968903457,626.0236951552399,69.040743672996,224,0
9,13,recovery,0.9119549598109694,0.0,-0.0052737357865104695,0.0033802212315874793,-0.0016089206150975924,0.03257509605495428,450.9222444830957,16.99678817728295,190,0
9,14,recovery,0.9119549598109694,0.0,-0.0002772116472829489,0.014750203568760457,-0.001531063387232248,0.03589812329032898,515.8703539948182,-55.07667058021087,60,0
9,15,recovery,0.9119549598109694,0.020942528396260873,-0.014030846155393017,0.017213163705973984,0.0069164712371932524,0.047115677986873376,360.43831883945614,-45.24196282181978,189,0
9,16,recovery,0.9119549598109694,0.022723007379429006,-0.018643595488626707,0.016152075838150766,0.0007009361346951544,0.05010633044649139,304.00030251742766,-105.93502573869526,212,0
9,17,recovery,0.9119549598109694,0.012655243456160425,0.004143642470050224,0.01496175763925597,-0.001125703033359007,0.02360938606595478,292.2862681535993,-34.07602534292843,190,0
10,0,recovery,0.9290401954515501,0.0,0.0,0.006755335855165254,0.0,0.018568055451690317,795.1369524611258,0.0,232,0
10,1,recovery,0.9290401954515501,0.0,0.0,0.016858190259362523,0.0,0.016940557179372925,658.6527853006658,0.0,25,0
10,2,recovery,0.9290401954515501,0.0,-0.009410749479454028,0.038610043194847704,0.015927353669841226,0.0013475377204587406,722.3559957914609,-36.39047833483244,237,0
